eventID,basisOfRecord,occurrenceID,scientificNameID,scientificName,taxonRank
ARG_PMADRY_PESTE_RS_20221228_LOW,HumanObservation,ARG_PMADRY_PESTE_RS_20221228_LOW_S06_001,lsid:marinespecies.org:taxname:234476,Ulva prolifera,Species
ARG_PMADRY_PESTE_RS_20221228_LOW,HumanObservation,ARG_PMADRY_PESTE_RS_20221228_LOW_S06_004,lsid:marinespecies.org:taxname:830,Phaeophyceae,Class
ARG_PMADRY_PESTE_RS_20221228_LOW,HumanObservation,ARG_PMADRY_PESTE_RS_20221228_LOW_S06_005,lsid:marinespecies.org:taxname:144007,Corallina,Genus
ARG_PMADRY_PESTE_RS_20221228_LOW,HumanObservation,ARG_PMADRY_PESTE_RS_20221228_LOW_S06_006,lsid:marinespecies.org:taxname:505963,Aulacomya atra,Species
ARG_PMADRY_PESTE_RS_20221228_LOW,HumanObservation,ARG_PMADRY_PESTE_RS_20221228_LOW_S06_007,lsid:marinespecies.org:taxname:290601,Parabunodactis imperfecta,Species
ARG_PMADRY_PESTE_RS_20221228_LOW,HumanObservation,ARG_PMADRY_PESTE_RS_20221228_LOW_S07_001,lsid:marinespecies.org:taxname:144253,Colpomenia,Genus
ARG_PMADRY_PESTE_RS_20221228_LOW,HumanObservation,ARG_PMADRY_PESTE_RS_20221228_LOW_S07_002,lsid:marinespecies.org:taxname:145984,Ulva lactuca,Species
ARG_PMADRY_PESTE_RS_20221228_LOW,HumanObservation,ARG_PMADRY_PESTE_RS_20221228_LOW_S07_005,lsid:marinespecies.org:taxname:830,Phaeophyceae,Class
ARG_PMADRY_PESTE_RS_20221228_LOW,HumanObservation,ARG_PMADRY_PESTE_RS_20221228_LOW_S07_006,lsid:marinespecies.org:taxname:144007,Corallina,Genus
ARG_PMADRY_PESTE_RS_20221228_LOW,HumanObservation,ARG_PMADRY_PESTE_RS_20221228_LOW_S07_007,lsid:marinespecies.org:taxname:505963,Aulacomya atra,Species
ARG_PMADRY_PESTE_RS_20221228_LOW,HumanObservation,ARG_PMADRY_PESTE_RS_20221228_LOW_S07_008,lsid:marinespecies.org:taxname:533470,Tegula patagonica,Species
ARG_PMADRY_PESTE_RS_20221228_LOW,HumanObservation,ARG_PMADRY_PESTE_RS_20221228_LOW_S08_001,lsid:marinespecies.org:taxname:234476,Ulva prolifera,Species
ARG_PMADRY_PESTE_RS_20221228_LOW,HumanObservation,ARG_PMADRY_PESTE_RS_20221228_LOW_S08_004,lsid:marinespecies.org:taxname:830,Phaeophyceae,Class
ARG_PMADRY_PESTE_RS_20221228_LOW,HumanObservation,ARG_PMADRY_PESTE_RS_20221228_LOW_S08_005,lsid:marinespecies.org:taxname:144007,Corallina,Genus
ARG_PMADRY_PESTE_RS_20221228_LOW,HumanObservation,ARG_PMADRY_PESTE_RS_20221228_LOW_S08_006,lsid:marinespecies.org:taxname:505963,Aulacomya atra,Species
ARG_PMADRY_PESTE_RS_20221228_LOW,HumanObservation,ARG_PMADRY_PESTE_RS_20221228_LOW_S08_007,lsid:marinespecies.org:taxname:138228,Mytilus,Genus
ARG_PMADRY_PESTE_RS_20221228_LOW,HumanObservation,ARG_PMADRY_PESTE_RS_20221228_LOW_S08_008,lsid:marinespecies.org:taxname:290601,Parabunodactis imperfecta,Species
ARG_PMADRY_PESTE_RS_20221228_LOW,HumanObservation,ARG_PMADRY_PESTE_RS_20221228_LOW_S09_001,lsid:marinespecies.org:taxname:234476,Ulva prolifera,Species
ARG_PMADRY_PESTE_RS_20221228_LOW,HumanObservation,ARG_PMADRY_PESTE_RS_20221228_LOW_S09_002,lsid:marinespecies.org:taxname:145984,Ulva lactuca,Species
ARG_PMADRY_PESTE_RS_20221228_LOW,HumanObservation,ARG_PMADRY_PESTE_RS_20221228_LOW_S09_005,lsid:marinespecies.org:taxname:830,Phaeophyceae,Class
ARG_PMADRY_PESTE_RS_20221228_LOW,HumanObservation,ARG_PMADRY_PESTE_RS_20221228_LOW_S09_006,lsid:marinespecies.org:taxname:144007,Corallina,Genus
ARG_PMADRY_PESTE_RS_20221228_LOW,HumanObservation,ARG_PMADRY_PESTE_RS_20221228_LOW_S09_007,lsid:marinespecies.org:taxname:505963,Aulacomya atra,Species
ARG_PMADRY_PESTE_RS_20221228_LOW,HumanObservation,ARG_PMADRY_PESTE_RS_20221228_LOW_S09_008,lsid:marinespecies.org:taxname:138228,Mytilus,Genus
ARG_PMADRY_PESTE_RS_20221228_LOW,HumanObservation,ARG_PMADRY_PESTE_RS_20221228_LOW_S10_001,lsid:marinespecies.org:taxname:234476,Ulva prolifera,Species
ARG_PMADRY_PESTE_RS_20221228_LOW,HumanObservation,ARG_PMADRY_PESTE_RS_20221228_LOW_S10_002,lsid:marinespecies.org:taxname:145984,Ulva lactuca,Species
ARG_PMADRY_PESTE_RS_20221228_LOW,HumanObservation,ARG_PMADRY_PESTE_RS_20221228_LOW_S10_005,lsid:marinespecies.org:taxname:830,Phaeophyceae,Class
ARG_PMADRY_PESTE_RS_20221228_LOW,HumanObservation,ARG_PMADRY_PESTE_RS_20221228_LOW_S10_006,lsid:marinespecies.org:taxname:144007,Corallina,Genus
ARG_PMADRY_PESTE_RS_20221228_LOW,HumanObservation,ARG_PMADRY_PESTE_RS_20221228_LOW_S10_007,lsid:marinespecies.org:taxname:505963,Aulacomya atra,Species
ARG_PMADRY_PESTE_RS_20221228_LOW,HumanObservation,ARG_PMADRY_PESTE_RS_20221228_LOW_S10_008,lsid:marinespecies.org:taxname:290601,Parabunodactis imperfecta,Species
ARG_PMADRY_PLOMA_RS_20221228_HIGH,HumanObservation,ARG_PMADRY_PLOMA_RS_20221228_HIGH_S01_001,lsid:marinespecies.org:taxname:234476,Ulva prolifera,Species
ARG_PMADRY_PLOMA_RS_20221228_HIGH,HumanObservation,ARG_PMADRY_PLOMA_RS_20221228_HIGH_S02_001,lsid:marinespecies.org:taxname:234476,Ulva prolifera,Species
ARG_PMADRY_PLOMA_RS_20221228_HIGH,HumanObservation,ARG_PMADRY_PLOMA_RS_20221228_HIGH_S03_001,lsid:marinespecies.org:taxname:234476,Ulva prolifera,Species
ARG_PMADRY_PLOMA_RS_20221228_HIGH,HumanObservation,ARG_PMADRY_PLOMA_RS_20221228_HIGH_S04_001,lsid:marinespecies.org:taxname:234476,Ulva prolifera,Species
ARG_PMADRY_PLOMA_RS_20221228_HIGH,HumanObservation,ARG_PMADRY_PLOMA_RS_20221228_HIGH_S05_001,lsid:marinespecies.org:taxname:234476,Ulva prolifera,Species
ARG_PMADRY_PLOMA_RS_20221228_HIGH,HumanObservation,ARG_PMADRY_PLOMA_RS_20221228_HIGH_S06_001,lsid:marinespecies.org:taxname:234476,Ulva prolifera,Species
ARG_PMADRY_PLOMA_RS_20221228_HIGH,HumanObservation,ARG_PMADRY_PLOMA_RS_20221228_HIGH_S07_001,lsid:marinespecies.org:taxname:234476,Ulva prolifera,Species
ARG_PMADRY_PLOMA_RS_20221228_HIGH,HumanObservation,ARG_PMADRY_PLOMA_RS_20221228_HIGH_S07_002,lsid:marinespecies.org:taxname:143985,Ralfsia,Genus
ARG_PMADRY_PLOMA_RS_20221228_HIGH,HumanObservation,ARG_PMADRY_PLOMA_RS_20221228_HIGH_S07_004,lsid:marinespecies.org:taxname:106122,Balanus,Genus
ARG_PMADRY_PLOMA_RS_20221228_HIGH,HumanObservation,ARG_PMADRY_PLOMA_RS_20221228_HIGH_S07_005,lsid:marinespecies.org:taxname:138228,Mytilus,Genus
ARG_PMADRY_PLOMA_RS_20221228_HIGH,HumanObservation,ARG_PMADRY_PLOMA_RS_20221228_HIGH_S08_001,lsid:marinespecies.org:taxname:234476,Ulva prolifera,Species
ARG_PMADRY_PLOMA_RS_20221228_HIGH,HumanObservation,ARG_PMADRY_PLOMA_RS_20221228_HIGH_S08_003,lsid:marinespecies.org:taxname:106122,Balanus,Genus
ARG_PMADRY_PLOMA_RS_20221228_HIGH,HumanObservation,ARG_PMADRY_PLOMA_RS_20221228_HIGH_S09_001,lsid:marinespecies.org:taxname:234476,Ulva prolifera,Species
ARG_PMADRY_PLOMA_RS_20221228_HIGH,HumanObservation,ARG_PMADRY_PLOMA_RS_20221228_HIGH_S09_003,lsid:marinespecies.org:taxname:106122,Balanus,Genus
ARG_PMADRY_PLOMA_RS_20221228_HIGH,HumanObservation,ARG_PMADRY_PLOMA_RS_20221228_HIGH_S10_001,lsid:marinespecies.org:taxname:234476,Ulva prolifera,Species
ARG_PMADRY_PLOMA_RS_20221228_HIGH,HumanObservation,ARG_PMADRY_PLOMA_RS_20221228_HIGH_S10_002,lsid:marinespecies.org:taxname:143985,Ralfsia,Genus
ARG_PMADRY_PLOMA_RS_20221228_HIGH,HumanObservation,ARG_PMADRY_PLOMA_RS_20221228_HIGH_S10_004,lsid:marinespecies.org:taxname:106122,Balanus,Genus
ARG_PMADRY_PLOMA_RS_20221228_LOW,HumanObservation,ARG_PMADRY_PLOMA_RS_20221228_LOW_S01_002,lsid:marinespecies.org:taxname:830,Phaeophyceae,Class
ARG_PMADRY_PLOMA_RS_20221228_LOW,HumanObservation,ARG_PMADRY_PLOMA_RS_20221228_LOW_S01_003,lsid:marinespecies.org:taxname:144007,Corallina,Genus
ARG_PMADRY_PLOMA_RS_20221228_LOW,HumanObservation,ARG_PMADRY_PLOMA_RS_20221228_LOW_S02_002,lsid:marinespecies.org:taxname:830,Phaeophyceae,Class
ARG_PMADRY_PLOMA_RS_20221228_LOW,HumanObservation,ARG_PMADRY_PLOMA_RS_20221228_LOW_S02_003,lsid:marinespecies.org:taxname:144007,Corallina,Genus
ARG_PMADRY_PLOMA_RS_20221228_LOW,HumanObservation,ARG_PMADRY_PLOMA_RS_20221228_LOW_S03_001,lsid:marinespecies.org:taxname:145984,Ulva lactuca,Species
ARG_PMADRY_PLOMA_RS_20221228_LOW,HumanObservation,ARG_PMADRY_PLOMA_RS_20221228_LOW_S03_003,lsid:marinespecies.org:taxname:830,Phaeophyceae,Class
ARG_PMADRY_PLOMA_RS_20221228_LOW,HumanObservation,ARG_PMADRY_PLOMA_RS_20221228_LOW_S03_004,lsid:marinespecies.org:taxname:144007,Corallina,Genus
ARG_PMADRY_PLOMA_RS_20221228_LOW,HumanObservation,ARG_PMADRY_PLOMA_RS_20221228_LOW_S04_002,lsid:marinespecies.org:taxname:830,Phaeophyceae,Class
ARG_PMADRY_PLOMA_RS_20221228_LOW,HumanObservation,ARG_PMADRY_PLOMA_RS_20221228_LOW_S04_003,lsid:marinespecies.org:taxname:144007,Corallina,Genus
ARG_PMADRY_PLOMA_RS_20221228_LOW,HumanObservation,ARG_PMADRY_PLOMA_RS_20221228_LOW_S05_001,lsid:marinespecies.org:taxname:145984,Ulva lactuca,Species
ARG_PMADRY_PLOMA_RS_20221228_LOW,HumanObservation,ARG_PMADRY_PLOMA_RS_20221228_LOW_S05_003,lsid:marinespecies.org:taxname:830,Phaeophyceae,Class
ARG_PMADRY_PLOMA_RS_20221228_LOW,HumanObservation,ARG_PMADRY_PLOMA_RS_20221228_LOW_S05_004,lsid:marinespecies.org:taxname:144007,Corallina,Genus
ARG_PMADRY_PLOMA_RS_20221228_LOW,HumanObservation,ARG_PMADRY_PLOMA_RS_20221228_LOW_S05_005,lsid:marinespecies.org:taxname:138228,Mytilus,Genus
ARG_PMADRY_PLOMA_RS_20221228_LOW,HumanObservation,ARG_PMADRY_PLOMA_RS_20221228_LOW_S06_001,lsid:marinespecies.org:taxname:145984,Ulva lactuca,Species
ARG_PMADRY_PLOMA_RS_20221228_LOW,HumanObservation,ARG_PMADRY_PLOMA_RS_20221228_LOW_S06_003,lsid:marinespecies.org:taxname:830,Phaeophyceae,Class
ARG_PMADRY_PLOMA_RS_20221228_LOW,HumanObservation,ARG_PMADRY_PLOMA_RS_20221228_LOW_S06_004,lsid:marinespecies.org:taxname:505963,Aulacomya atra,Species
ARG_PMADRY_PLOMA_RS_20221228_LOW,HumanObservation,ARG_PMADRY_PLOMA_RS_20221228_LOW_S06_005,lsid:marinespecies.org:taxname:533470,Tegula patagonica,Species
ARG_PMADRY_PLOMA_RS_20221228_LOW,HumanObservation,ARG_PMADRY_PLOMA_RS_20221228_LOW_S06_006,lsid:marinespecies.org:taxname:144007,Corallina,Genus
ARG_PMADRY_PLOMA_RS_20221228_LOW,HumanObservation,ARG_PMADRY_PLOMA_RS_20221228_LOW_S07_001,lsid:marinespecies.org:taxname:145984,Ulva lactuca,Species
ARG_PMADRY_PLOMA_RS_20221228_LOW,HumanObservation,ARG_PMADRY_PLOMA_RS_20221228_LOW_S07_003,lsid:marinespecies.org:taxname:830,Phaeophyceae,Class
ARG_PMADRY_PLOMA_RS_20221228_LOW,HumanObservation,ARG_PMADRY_PLOMA_RS_20221228_LOW_S07_004,lsid:marinespecies.org:taxname:505963,Aulacomya atra,Species
ARG_PMADRY_PLOMA_RS_20221228_LOW,HumanObservation,ARG_PMADRY_PLOMA_RS_20221228_LOW_S07_005,lsid:marinespecies.org:taxname:144007,Corallina,Genus
ARG_PMADRY_PLOMA_RS_20221228_LOW,HumanObservation,ARG_PMADRY_PLOMA_RS_20221228_LOW_S08_001,lsid:marinespecies.org:taxname:145984,Ulva lactuca,Species
ARG_PMADRY_PLOMA_RS_20221228_LOW,HumanObservation,ARG_PMADRY_PLOMA_RS_20221228_LOW_S08_003,lsid:marinespecies.org:taxname:830,Phaeophyceae,Class
ARG_PMADRY_PLOMA_RS_20221228_LOW,HumanObservation,ARG_PMADRY_PLOMA_RS_20221228_LOW_S08_004,lsid:marinespecies.org:taxname:505963,Aulacomya atra,Species
ARG_PMADRY_PLOMA_RS_20221228_LOW,HumanObservation,ARG_PMADRY_PLOMA_RS_20221228_LOW_S08_005,lsid:marinespecies.org:taxname:144007,Corallina,Genus
ARG_PMADRY_PLOMA_RS_20221228_LOW,HumanObservation,ARG_PMADRY_PLOMA_RS_20221228_LOW_S09_002,lsid:marinespecies.org:taxname:830,Phaeophyceae,Class
ARG_PMADRY_PLOMA_RS_20221228_LOW,HumanObservation,ARG_PMADRY_PLOMA_RS_20221228_LOW_S09_003,lsid:marinespecies.org:taxname:144007,Corallina,Genus
ARG_PMADRY_PLOMA_RS_20221228_LOW,HumanObservation,ARG_PMADRY_PLOMA_RS_20221228_LOW_S10_001,lsid:marinespecies.org:taxname:145984,Ulva lactuca,Species
ARG_PMADRY_PLOMA_RS_20221228_LOW,HumanObservation,ARG_PMADRY_PLOMA_RS_20221228_LOW_S10_003,lsid:marinespecies.org:taxname:830,Phaeophyceae,Class
ARG_PMADRY_PLOMA_RS_20221228_LOW,HumanObservation,ARG_PMADRY_PLOMA_RS_20221228_LOW_S10_004,lsid:marinespecies.org:taxname:144007,Corallina,Genus
ARG_PMADRY_PLOMA_RS_20221228_MID,HumanObservation,ARG_PMADRY_PLOMA_RS_20221228_MID_S01_001,lsid:marinespecies.org:taxname:801,Chlorophyta,Phylum (Division)
ARG_PMADRY_PLOMA_RS_20221228_MID,HumanObservation,ARG_PMADRY_PLOMA_RS_20221228_MID_S01_002,lsid:marinespecies.org:taxname:106122,Balanus,Genus
ARG_PMADRY_PLOMA_RS_20221228_MID,HumanObservation,ARG_PMADRY_PLOMA_RS_20221228_MID_S02_001,lsid:marinespecies.org:taxname:144007,Corallina,Genus
ARG_PMADRY_PLOMA_RS_20221228_MID,HumanObservation,ARG_PMADRY_PLOMA_RS_20221228_MID_S02_002,lsid:marinespecies.org:taxname:801,Chlorophyta,Phylum (Division)
ARG_PMADRY_PLOMA_RS_20221228_MID,HumanObservation,ARG_PMADRY_PLOMA_RS_20221228_MID_S02_003,lsid:marinespecies.org:taxname:106122,Balanus,Genus
ARG_PMADRY_PLOMA_RS_20221228_MID,HumanObservation,ARG_PMADRY_PLOMA_RS_20221228_MID_S03_001,lsid:marinespecies.org:taxname:144007,Corallina,Genus
ARG_PMADRY_PLOMA_RS_20221228_MID,HumanObservation,ARG_PMADRY_PLOMA_RS_20221228_MID_S03_003,lsid:marinespecies.org:taxname:801,Chlorophyta,Phylum (Division)
ARG_PMADRY_PLOMA_RS_20221228_MID,HumanObservation,ARG_PMADRY_PLOMA_RS_20221228_MID_S03_004,lsid:marinespecies.org:taxname:106122,Balanus,Genus
ARG_PMADRY_PLOMA_RS_20221228_MID,HumanObservation,ARG_PMADRY_PLOMA_RS_20221228_MID_S04_002,lsid:marinespecies.org:taxname:144007,Corallina,Genus
ARG_PMADRY_PLOMA_RS_20221228_MID,HumanObservation,ARG_PMADRY_PLOMA_RS_20221228_MID_S04_003,lsid:marinespecies.org:taxname:106122,Balanus,Genus
ARG_PMADRY_PLOMA_RS_20221228_MID,HumanObservation,ARG_PMADRY_PLOMA_RS_20221228_MID_S04_004,lsid:marinespecies.org:taxname:138228,Mytilus,Genus
ARG_PMADRY_PLOMA_RS_20221228_MID,HumanObservation,ARG_PMADRY_PLOMA_RS_20221228_MID_S04_005,lsid:marinespecies.org:taxname:138489,Siphonaria,Genus
ARG_PMADRY_PLOMA_RS_20221228_MID,HumanObservation,ARG_PMADRY_PLOMA_RS_20221228_MID_S05_001,lsid:marinespecies.org:taxname:144007,Corallina,Genus
ARG_PMADRY_PLOMA_RS_20221228_MID,HumanObservation,ARG_PMADRY_PLOMA_RS_20221228_MID_S05_002,lsid:marinespecies.org:taxname:801,Chlorophyta,Phylum (Division)
ARG_PMADRY_PLOMA_RS_20221228_MID,HumanObservation,ARG_PMADRY_PLOMA_RS_20221228_MID_S05_004,lsid:marinespecies.org:taxname:106122,Balanus,Genus
ARG_PMADRY_PLOMA_RS_20221228_MID,HumanObservation,ARG_PMADRY_PLOMA_RS_20221228_MID_S06_001,lsid:marinespecies.org:taxname:801,Chlorophyta,Phylum (Division)
ARG_PMADRY_PLOMA_RS_20221228_MID,HumanObservation,ARG_PMADRY_PLOMA_RS_20221228_MID_S06_003,lsid:marinespecies.org:taxname:106122,Balanus,Genus
ARG_PMADRY_PLOMA_RS_20221228_MID,HumanObservation,ARG_PMADRY_PLOMA_RS_20221228_MID_S06_004,lsid:marinespecies.org:taxname:138228,Mytilus,Genus
ARG_PMADRY_PLOMA_RS_20221228_MID,HumanObservation,ARG_PMADRY_PLOMA_RS_20221228_MID_S07_001,lsid:marinespecies.org:taxname:144007,Corallina,Genus
ARG_PMADRY_PLOMA_RS_20221228_MID,HumanObservation,ARG_PMADRY_PLOMA_RS_20221228_MID_S07_002,lsid:marinespecies.org:taxname:801,Chlorophyta,Phylum (Division)
ARG_PMADRY_PLOMA_RS_20221228_MID,HumanObservation,ARG_PMADRY_PLOMA_RS_20221228_MID_S07_004,lsid:marinespecies.org:taxname:106122,Balanus,Genus
ARG_PMADRY_PLOMA_RS_20221228_MID,HumanObservation,ARG_PMADRY_PLOMA_RS_20221228_MID_S07_005,lsid:marinespecies.org:taxname:138228,Mytilus,Genus
ARG_PMADRY_PLOMA_RS_20221228_MID,HumanObservation,ARG_PMADRY_PLOMA_RS_20221228_MID_S08_001,lsid:marinespecies.org:taxname:144007,Corallina,Genus
ARG_PMADRY_PLOMA_RS_20221228_MID,HumanObservation,ARG_PMADRY_PLOMA_RS_20221228_MID_S08_002,lsid:marinespecies.org:taxname:234476,Ulva prolifera,Species
ARG_PMADRY_PLOMA_RS_20221228_MID,HumanObservation,ARG_PMADRY_PLOMA_RS_20221228_MID_S08_004,lsid:marinespecies.org:taxname:106122,Balanus,Genus
ARG_PMADRY_PLOMA_RS_20221228_MID,HumanObservation,ARG_PMADRY_PLOMA_RS_20221228_MID_S08_005,lsid:marinespecies.org:taxname:138228,Mytilus,Genus
ARG_PMADRY_PLOMA_RS_20221228_MID,HumanObservation,ARG_PMADRY_PLOMA_RS_20221228_MID_S09_001,lsid:marinespecies.org:taxname:144007,Corallina,Genus
ARG_PMADRY_PLOMA_RS_20221228_MID,HumanObservation,ARG_PMADRY_PLOMA_RS_20221228_MID_S09_002,lsid:marinespecies.org:taxname:234476,Ulva prolifera,Species
ARG_PMADRY_PLOMA_RS_20221228_MID,HumanObservation,ARG_PMADRY_PLOMA_RS_20221228_MID_S09_003,lsid:marinespecies.org:taxname:801,Chlorophyta,Phylum (Division)
ARG_PMADRY_PLOMA_RS_20221228_MID,HumanObservation,ARG_PMADRY_PLOMA_RS_20221228_MID_S09_005,lsid:marinespecies.org:taxname:106122,Balanus,Genus
ARG_PMADRY_PLOMA_RS_20221228_MID,HumanObservation,ARG_PMADRY_PLOMA_RS_20221228_MID_S10_001,lsid:marinespecies.org:taxname:144007,Corallina,Genus
ARG_PMADRY_PLOMA_RS_20221228_MID,HumanObservation,ARG_PMADRY_PLOMA_RS_20221228_MID_S10_002,lsid:marinespecies.org:taxname:143985,Ralfsia,Genus
ARG_PMADRY_PLOMA_RS_20221228_MID,HumanObservation,ARG_PMADRY_PLOMA_RS_20221228_MID_S10_003,lsid:marinespecies.org:taxname:801,Chlorophyta,Phylum (Division)
ARG_PMADRY_PLOMA_RS_20221228_MID,HumanObservation,ARG_PMADRY_PLOMA_RS_20221228_MID_S10_005,lsid:marinespecies.org:taxname:106122,Balanus,Genus
